,Unnamed: 0,trialResp.keys,trialResp.corr,trialResp.rt,loop.thisRepN,loop.thisTrialN,loop.thisN,loop.thisIndex,loop.ran,loop.order,imagefile,corrAns,angle,participant,session,date,expName,psychopyVersion,frameRate
608,8,s,1,5.672999859,1,0,100,99,1,99,i48_100.jpg,s,100,Subject7,1,2019-10-16_10h06.55.109,MentalRotationFinal,3.1.2,60
609,9,s,1,13.7249999,1,0,100,79,1,99,i36_150.jpg,s,150,Subject7,1,2019-10-16_10h06.55.109,MentalRotationFinal,3.1.2,60
610,10,d,1,8.188000202000001,1,0,100,5,1,99,i3_50_R.jpg,d,50,Subject7,1,2019-10-16_10h06.55.109,MentalRotationFinal,3.1.2,60
611,11,s,1,4.674000025,1,0,100,75,1,99,i35_0.jpg,s,0,Subject7,1,2019-10-16_10h06.55.109,MentalRotationFinal,3.1.2,60
612,12,s,1,11.84299994,1,0,100,81,1,99,i37_150.jpg,s,150,Subject7,1,2019-10-16_10h06.55.109,MentalRotationFinal,3.1.2,60
613,13,s,1,14.71099997,1,0,100,66,1,99,i30_150.jpg,s,150,Subject7,1,2019-10-16_10h06.55.109,MentalRotationFinal,3.1.2,60
614,14,d,1,8.242000102999999,1,0,100,39,1,99,i18_150_R.jpg,d,150,Subject7,1,2019-10-16_10h06.55.109,MentalRotationFinal,3.1.2,60
615,15,d,1,13.37800002,1,0,100,69,1,99,i32_100_R.jpg,d,100,Subject7,1,2019-10-16_10h06.55.109,MentalRotationFinal,3.1.2,60
616,16,d,1,5.992000103,1,0,100,91,1,99,i42_100_R.jpg,d,100,Subject7,1,2019-10-16_10h06.55.109,MentalRotationFinal,3.1.2,60
617,17,d,1,13.52799988,1,0,100,73,1,99,i34_100_R.jpg,d,100,Subject7,1,2019-10-16_10h06.55.109,MentalRotationFinal,3.1.2,60
618,18,s,1,3.690999985,1,0,100,4,1,99,i2_100.jpg,s,100,Subject7,1,2019-10-16_10h06.55.109,MentalRotationFinal,3.1.2,60
619,19,s,1,4.491000175,1,0,100,0,1,99,i1_0.jpg,s,0,Subject7,1,2019-10-16_10h06.55.109,MentalRotationFinal,3.1.2,60
620,20,d,1,10.67700005,1,0,100,59,1,99,i27_150_R.jpg,d,150,Subject7,1,2019-10-16_10h06.55.109,MentalRotationFinal,3.1.2,60
621,21,d,1,7.507999897,1,0,100,30,1,99,i14_50_R.jpg,d,50,Subject7,1,2019-10-16_10h06.55.109,MentalRotationFinal,3.1.2,60
622,22,s,1,4.72300005,1,0,100,6,1,99,i3_100.jpg,s,100,Subject7,1,2019-10-16_10h06.55.109,MentalRotationFinal,3.1.2,60
623,23,d,1,10.81000018,1,0,100,87,1,99,i40_100_R.jpg,d,100,Subject7,1,2019-10-16_10h06.55.109,MentalRotationFinal,3.1.2,60
624,24,s,1,2.154999971,1,0,100,34,1,99,i16_50.jpg,s,50,Subject7,1,2019-10-16_10h06.55.109,MentalRotationFinal,3.1.2,60
625,25,s,1,2.907999992,1,0,100,41,1,99,i19_50.jpg,s,50,Subject7,1,2019-10-16_10h06.55.109,MentalRotationFinal,3.1.2,60
626,26,s,1,1.7899999619999998,1,0,100,45,1,99,i21_50.jpg,s,50,Subject7,1,2019-10-16_10h06.55.109,MentalRotationFinal,3.1.2,60
627,27,s,1,1.070999861,1,0,100,18,1,99,i9_0.jpg,s,0,Subject7,1,2019-10-16_10h06.55.109,MentalRotationFinal,3.1.2,60
628,28,d,1,2.272000074,1,0,100,95,1,99,i44_100_R.jpg,d,100,Subject7,1,2019-10-16_10h06.55.109,MentalRotationFinal,3.1.2,60
629,29,s,1,2.140000105,1,0,100,58,1,99,i27_50.jpg,s,50,Subject7,1,2019-10-16_10h06.55.109,MentalRotationFinal,3.1.2,60
630,30,s,1,4.588000059,1,0,100,26,1,99,i12_100.jpg,s,100,Subject7,1,2019-10-16_10h06.55.109,MentalRotationFinal,3.1.2,60
631,31,s,1,11.69400001,1,0,100,92,1,99,i42_150.jpg,s,150,Subject7,1,2019-10-16_10h06.55.109,MentalRotationFinal,3.1.2,60
632,32,s,1,2.805999994,1,0,100,65,1,99,i30_50.jpg,s,50,Subject7,1,2019-10-16_10h06.55.109,MentalRotationFinal,3.1.2,60
633,33,d,1,12.79399991,1,0,100,46,1,99,i21_150_R.jpg,d,150,Subject7,1,2019-10-16_10h06.55.109,MentalRotationFinal,3.1.2,60
634,34,s,1,6.208999872000001,1,0,100,11,1,99,i5_100.jpg,s,100,Subject7,1,2019-10-16_10h06.55.109,MentalRotationFinal,3.1.2,60
635,35,d,1,12.49399996,1,0,100,19,1,99,i9_50_R.jpg,d,50,Subject7,1,2019-10-16_10h06.55.109,MentalRotationFinal,3.1.2,60
636,36,d,1,2.937999964,1,0,100,16,1,99,i8_50_R.jpg,d,50,Subject7,1,2019-10-16_10h06.55.109,MentalRotationFinal,3.1.2,60
637,37,d,1,10.0940001,1,0,100,37,1,99,i17_150_R.jpg,d,150,Subject7,1,2019-10-16_10h06.55.109,MentalRotationFinal,3.1.2,60
638,38,d,1,2.45600009,1,0,100,55,1,99,i25_150_R.jpg,d,150,Subject7,1,2019-10-16_10h06.55.109,MentalRotationFinal,3.1.2,60
639,39,s,1,4.756999969,1,0,100,72,1,99,i33_150.jpg,s,150,Subject7,1,2019-10-16_10h06.55.109,MentalRotationFinal,3.1.2,60
640,40,s,1,6.322999954,1,0,100,24,1,99,i11_100.jpg,s,100,Subject7,1,2019-10-16_10h06.55.109,MentalRotationFinal,3.1.2,60
641,41,s,1,2.922999859,1,0,100,36,1,99,i17_50.jpg,s,50,Subject7,1,2019-10-16_10h06.55.109,MentalRotationFinal,3.1.2,60
642,42,d,1,4.558000088,1,0,100,3,1,99,i2_50_R.jpg,d,50,Subject7,1,2019-10-16_10h06.55.109,MentalRotationFinal,3.1.2,60
643,43,s,1,5.960000038,1,0,100,8,1,99,i4_100.jpg,s,100,Subject7,1,2019-10-16_10h06.55.109,MentalRotationFinal,3.1.2,60
644,44,s,1,4.34100008,1,0,100,83,1,99,i38_150.jpg,s,150,Subject7,1,2019-10-16_10h06.55.109,MentalRotationFinal,3.1.2,60
645,45,s,1,2.107000113,1,0,100,94,1,99,i44_0.jpg,s,0,Subject7,1,2019-10-16_10h06.55.109,MentalRotationFinal,3.1.2,60
646,46,d,1,2.906000137,1,0,100,32,1,99,i15_50_R.jpg,d,50,Subject7,1,2019-10-16_10h06.55.109,MentalRotationFinal,3.1.2,60
647,47,d,1,4.957999945,1,0,100,35,1,99,i16_150_R.jpg,d,150,Subject7,1,2019-10-16_10h06.55.109,MentalRotationFinal,3.1.2,60
648,48,s,1,3.208000183,1,0,100,38,1,99,i18_50.jpg,s,50,Subject7,1,2019-10-16_10h06.55.109,MentalRotationFinal,3.1.2,60
649,49,s,1,17.83000016,1,0,100,77,1,99,i35_150.jpg,s,150,Subject7,1,2019-10-16_10h06.55.109,MentalRotationFinal,3.1.2,60
650,50,d,1,9.227999926,1,0,100,44,1,99,i20_150_R.jpg,d,150,Subject7,1,2019-10-16_10h06.55.109,MentalRotationFinal,3.1.2,60
651,51,s,1,1.621999979,1,0,100,53,1,99,i25_0.jpg,s,0,Subject7,1,2019-10-16_10h06.55.109,MentalRotationFinal,3.1.2,60
652,52,s,1,5.309000015,1,0,100,68,1,99,i31_150.jpg,s,150,Subject7,1,2019-10-16_10h06.55.109,MentalRotationFinal,3.1.2,60
653,53,s,1,6.273000002000001,1,0,100,49,1,99,i23_50.jpg,s,50,Subject7,1,2019-10-16_10h06.55.109,MentalRotationFinal,3.1.2,60
654,54,s,1,11.81200004,1,0,100,97,1,99,i46_100.jpg,s,100,Subject7,1,2019-10-16_10h06.55.109,MentalRotationFinal,3.1.2,60
655,55,s,1,9.743000031000001,1,0,100,74,1,99,i34_150.jpg,s,150,Subject7,1,2019-10-16_10h06.55.109,MentalRotationFinal,3.1.2,60
656,56,d,1,7.960000037999999,1,0,100,21,1,99,i10_50_R.jpg,d,50,Subject7,1,2019-10-16_10h06.55.109,MentalRotationFinal,3.1.2,60
657,57,s,1,10.17900014,1,0,100,90,1,99,i41_150.jpg,s,150,Subject7,1,2019-10-16_10h06.55.109,MentalRotationFinal,3.1.2,60
658,58,d,1,6.64199996,1,0,100,71,1,99,i33_100_R.jpg,d,100,Subject7,1,2019-10-16_10h06.55.109,MentalRotationFinal,3.1.2,60
659,59,s,1,18.91199994,1,0,100,88,1,99,i40_150.jpg,s,150,Subject7,1,2019-10-16_10h06.55.109,MentalRotationFinal,3.1.2,60
660,60,d,1,7.707999945,1,0,100,27,1,99,i13_50_R.jpg,d,50,Subject7,1,2019-10-16_10h06.55.109,MentalRotationFinal,3.1.2,60
661,61,s,1,16.14700007,1,0,100,64,1,99,i29_150.jpg,s,150,Subject7,1,2019-10-16_10h06.55.109,MentalRotationFinal,3.1.2,60
662,62,d,1,2.907999992,1,0,100,25,1,99,i12_50_R.jpg,d,50,Subject7,1,2019-10-16_10h06.55.109,MentalRotationFinal,3.1.2,60
663,63,d,1,6.042999983,1,0,100,57,1,99,i26_150_R.jpg,d,150,Subject7,1,2019-10-16_10h06.55.109,MentalRotationFinal,3.1.2,60
664,64,d,1,5.490999937000001,1,0,100,78,1,99,i36_100_R.jpg,d,100,Subject7,1,2019-10-16_10h06.55.109,MentalRotationFinal,3.1.2,60
665,65,d,1,3.871999979,1,0,100,89,1,99,i41_100_R.jpg,d,100,Subject7,1,2019-10-16_10h06.55.109,MentalRotationFinal,3.1.2,60
666,66,s,1,2.605000019,1,0,100,43,1,99,i20_50.jpg,s,50,Subject7,1,2019-10-16_10h06.55.109,MentalRotationFinal,3.1.2,60
667,67,d,1,15.977,1,0,100,80,1,99,i37_100_R.jpg,d,100,Subject7,1,2019-10-16_10h06.55.109,MentalRotationFinal,3.1.2,60
668,68,s,1,4.623999834,1,0,100,86,1,99,i39_150.jpg,s,150,Subject7,1,2019-10-16_10h06.55.109,MentalRotationFinal,3.1.2,60
669,69,s,1,1.039000034,1,0,100,29,1,99,i14_0.jpg,s,0,Subject7,1,2019-10-16_10h06.55.109,MentalRotationFinal,3.1.2,60
670,70,d,1,1.907999992,1,0,100,82,1,99,i38_100_R.jpg,d,100,Subject7,1,2019-10-16_10h06.55.109,MentalRotationFinal,3.1.2,60
671,71,d,1,2.723999977,1,0,100,96,1,99,i45_100_R.jpg,d,100,Subject7,1,2019-10-16_10h06.55.109,MentalRotationFinal,3.1.2,60
672,72,d,1,2.374000072,1,0,100,7,1,99,i4_50_R.jpg,d,50,Subject7,1,2019-10-16_10h06.55.109,MentalRotationFinal,3.1.2,60
673,73,s,1,1.82400012,1,0,100,47,1,99,i22_50.jpg,s,50,Subject7,1,2019-10-16_10h06.55.109,MentalRotationFinal,3.1.2,60
674,74,s,1,1.523000002,1,0,100,17,1,99,i8_100.jpg,s,100,Subject7,1,2019-10-16_10h06.55.109,MentalRotationFinal,3.1.2,60
675,75,d,1,2.39199996,1,0,100,33,1,99,i15_150_R.jpg,d,150,Subject7,1,2019-10-16_10h06.55.109,MentalRotationFinal,3.1.2,60
676,76,d,1,1.922999859,1,0,100,85,1,99,i39_100_R.jpg,d,100,Subject7,1,2019-10-16_10h06.55.109,MentalRotationFinal,3.1.2,60
677,77,s,1,3.088999987,1,0,100,9,1,99,i5_0.jpg,s,0,Subject7,1,2019-10-16_10h06.55.109,MentalRotationFinal,3.1.2,60
678,78,d,1,12.59200001,1,0,100,76,1,99,i35_100_R.jpg,d,100,Subject7,1,2019-10-16_10h06.55.109,MentalRotationFinal,3.1.2,60
679,79,s,1,4.905999898999999,1,0,100,61,1,99,i28_150.jpg,s,150,Subject7,1,2019-10-16_10h06.55.109,MentalRotationFinal,3.1.2,60
680,80,s,1,1.99000001,1,0,100,2,1,99,i1_100.jpg,s,100,Subject7,1,2019-10-16_10h06.55.109,MentalRotationFinal,3.1.2,60
681,81,s,1,1.757999897,1,0,100,56,1,99,i26_50.jpg,s,50,Subject7,1,2019-10-16_10h06.55.109,MentalRotationFinal,3.1.2,60
682,82,s,1,2.705999851,1,0,100,70,1,99,i32_150.jpg,s,150,Subject7,1,2019-10-16_10h06.55.109,MentalRotationFinal,3.1.2,60
683,83,s,1,3.257999897,1,0,100,98,1,99,i47_100.jpg,s,100,Subject7,1,2019-10-16_10h06.55.109,MentalRotationFinal,3.1.2,60
684,84,s,1,2.338999987,1,0,100,60,1,99,i28_50.jpg,s,50,Subject7,1,2019-10-16_10h06.55.109,MentalRotationFinal,3.1.2,60
685,85,s,1,8.342000008,1,0,100,20,1,99,i9_100.jpg,s,100,Subject7,1,2019-10-16_10h06.55.109,MentalRotationFinal,3.1.2,60
686,86,d,1,2.173000097,1,0,100,10,1,99,i5_50_R.jpg,d,50,Subject7,1,2019-10-16_10h06.55.109,MentalRotationFinal,3.1.2,60
687,87,d,1,2.372999907,1,0,100,12,1,99,i6_50_R.jpg,d,50,Subject7,1,2019-10-16_10h06.55.109,MentalRotationFinal,3.1.2,60
688,88,s,1,0.856000185,1,0,100,84,1,99,i39_0.jpg,s,0,Subject7,1,2019-10-16_10h06.55.109,MentalRotationFinal,3.1.2,60
689,89,d,1,1.373000145,1,0,100,48,1,99,i22_150_R.jpg,d,150,Subject7,1,2019-10-16_10h06.55.109,MentalRotationFinal,3.1.2,60
690,90,s,1,2.421000004,1,0,100,15,1,99,i7_100.jpg,s,100,Subject7,1,2019-10-16_10h06.55.109,MentalRotationFinal,3.1.2,60
691,91,s,1,0.970999956,1,0,100,62,1,99,i29_0.jpg,s,0,Subject7,1,2019-10-16_10h06.55.109,MentalRotationFinal,3.1.2,60
692,92,d,1,1.355000019,1,0,100,50,1,99,i23_150_R.jpg,d,150,Subject7,1,2019-10-16_10h06.55.109,MentalRotationFinal,3.1.2,60
693,93,d,0,3.690000057,1,0,100,63,1,99,i29_50.jpg,s,50,Subject7,1,2019-10-16_10h06.55.109,MentalRotationFinal,3.1.2,60
694,94,s,1,8.81099987,1,0,100,13,1,99,i6_100.jpg,s,100,Subject7,1,2019-10-16_10h06.55.109,MentalRotationFinal,3.1.2,60
695,95,d,1,2.373999834,1,0,100,31,1,99,i14_150_R.jpg,d,150,Subject7,1,2019-10-16_10h06.55.109,MentalRotationFinal,3.1.2,60
696,96,s,1,0.904000044,1,0,100,40,1,99,i19_0.jpg,s,0,Subject7,1,2019-10-16_10h06.55.109,MentalRotationFinal,3.1.2,60
697,97,s,1,1.273999929,1,0,100,51,1,99,i24_50.jpg,s,50,Subject7,1,2019-10-16_10h06.55.109,MentalRotationFinal,3.1.2,60
698,98,d,1,4.007999897,1,0,100,23,1,99,i11_50_R.jpg,d,50,Subject7,1,2019-10-16_10h06.55.109,MentalRotationFinal,3.1.2,60
699,99,d,1,3.042999983,1,0,100,28,1,99,i13_150_R.jpg,d,150,Subject7,1,2019-10-16_10h06.55.109,MentalRotationFinal,3.1.2,60
700,0,d,1,3.0130000110000004,1,0,100,30,1,99,i14_50_R.jpg,d,50,Subject8,1,2019-10-16_10h06.46.723,MentalRotationFinal,3.1.2,60
701,1,d,1,2.631000042,1,0,100,16,1,99,i8_50_R.jpg,d,50,Subject8,1,2019-10-16_10h06.46.723,MentalRotationFinal,3.1.2,60
702,2,d,1,6.590999842,1,0,100,5,1,99,i3_50_R.jpg,d,50,Subject8,1,2019-10-16_10h06.46.723,MentalRotationFinal,3.1.2,60
703,3,s,0,2.652000189,1,0,100,44,1,99,i20_150_R.jpg,d,150,Subject8,1,2019-10-16_10h06.46.723,MentalRotationFinal,3.1.2,60
704,4,s,1,3.802000046,1,0,100,60,1,99,i28_50.jpg,s,50,Subject8,1,2019-10-16_10h06.46.723,MentalRotationFinal,3.1.2,60
705,5,s,1,2.8190000060000004,1,0,100,4,1,99,i2_100.jpg,s,100,Subject8,1,2019-10-16_10h06.46.723,MentalRotationFinal,3.1.2,60
706,6,d,1,2.980999947,1,0,100,95,1,99,i44_100_R.jpg,d,100,Subject8,1,2019-10-16_10h06.46.723,MentalRotationFinal,3.1.2,60
707,7,s,1,2.667000055,1,0,100,88,1,99,i40_150.jpg,s,150,Subject8,1,2019-10-16_10h06.46.723,MentalRotationFinal,3.1.2,60
708,8,d,1,2.476000071,1,0,100,28,1,99,i13_150_R.jpg,d,150,Subject8,1,2019-10-16_10h06.46.723,MentalRotationFinal,3.1.2,60
709,9,s,1,3.555999994,1,0,100,62,1,99,i29_0.jpg,s,0,Subject8,1,2019-10-16_10h06.46.723,MentalRotationFinal,3.1.2,60
710,10,d,1,2.664999962,1,0,100,7,1,99,i4_50_R.jpg,d,50,Subject8,1,2019-10-16_10h06.46.723,MentalRotationFinal,3.1.2,60
711,11,s,1,2.776000023,1,0,100,99,1,99,i48_100.jpg,s,100,Subject8,1,2019-10-16_10h06.46.723,MentalRotationFinal,3.1.2,60
712,12,s,1,1.993999958,1,0,100,41,1,99,i19_50.jpg,s,50,Subject8,1,2019-10-16_10h06.46.723,MentalRotationFinal,3.1.2,60
713,13,s,1,1.746000051,1,0,100,86,1,99,i39_150.jpg,s,150,Subject8,1,2019-10-16_10h06.46.723,MentalRotationFinal,3.1.2,60
714,14,s,1,1.463000059,1,0,100,18,1,99,i9_0.jpg,s,0,Subject8,1,2019-10-16_10h06.46.723,MentalRotationFinal,3.1.2,60
715,15,s,0,2.344000101,1,0,100,55,1,99,i25_150_R.jpg,d,150,Subject8,1,2019-10-16_10h06.46.723,MentalRotationFinal,3.1.2,60
716,16,s,1,3.532000065,1,0,100,90,1,99,i41_150.jpg,s,150,Subject8,1,2019-10-16_10h06.46.723,MentalRotationFinal,3.1.2,60
717,17,d,1,2.434000015,1,0,100,46,1,99,i21_150_R.jpg,d,150,Subject8,1,2019-10-16_10h06.46.723,MentalRotationFinal,3.1.2,60
718,18,s,1,2.546999931,1,0,100,98,1,99,i47_100.jpg,s,100,Subject8,1,2019-10-16_10h06.46.723,MentalRotationFinal,3.1.2,60
719,19,d,1,2.519000053,1,0,100,35,1,99,i16_150_R.jpg,d,150,Subject8,1,2019-10-16_10h06.46.723,MentalRotationFinal,3.1.2,60
720,20,s,1,2.139999866,1,0,100,17,1,99,i8_100.jpg,s,100,Subject8,1,2019-10-16_10h06.46.723,MentalRotationFinal,3.1.2,60
721,21,d,1,1.6340000630000002,1,0,100,12,1,99,i6_50_R.jpg,d,50,Subject8,1,2019-10-16_10h06.46.723,MentalRotationFinal,3.1.2,60
722,22,s,1,4.020999908,1,0,100,58,1,99,i27_50.jpg,s,50,Subject8,1,2019-10-16_10h06.46.723,MentalRotationFinal,3.1.2,60
723,23,d,1,6.256999969,1,0,100,37,1,99,i17_150_R.jpg,d,150,Subject8,1,2019-10-16_10h06.46.723,MentalRotationFinal,3.1.2,60
724,24,d,1,4.507999897,1,0,100,10,1,99,i5_50_R.jpg,d,50,Subject8,1,2019-10-16_10h06.46.723,MentalRotationFinal,3.1.2,60
725,25,s,1,6.059000015,1,0,100,22,1,99,i10_100.jpg,s,100,Subject8,1,2019-10-16_10h06.46.723,MentalRotationFinal,3.1.2,60
726,26,d,1,4.845000029,1,0,100,31,1,99,i14_150_R.jpg,d,150,Subject8,1,2019-10-16_10h06.46.723,MentalRotationFinal,3.1.2,60
727,27,d,1,5.407999992000001,1,0,100,71,1,99,i33_100_R.jpg,d,100,Subject8,1,2019-10-16_10h06.46.723,MentalRotationFinal,3.1.2,60
728,28,s,1,5.633999825,1,0,100,77,1,99,i35_150.jpg,s,150,Subject8,1,2019-10-16_10h06.46.723,MentalRotationFinal,3.1.2,60
729,29,s,1,3.217999935,1,0,100,26,1,99,i12_100.jpg,s,100,Subject8,1,2019-10-16_10h06.46.723,MentalRotationFinal,3.1.2,60
730,30,s,1,4.256999969,1,0,100,61,1,99,i28_150.jpg,s,150,Subject8,1,2019-10-16_10h06.46.723,MentalRotationFinal,3.1.2,60
731,31,d,1,3.585999966,1,0,100,19,1,99,i9_50_R.jpg,d,50,Subject8,1,2019-10-16_10h06.46.723,MentalRotationFinal,3.1.2,60
732,32,d,1,6.0540001389999984,1,0,100,39,1,99,i18_150_R.jpg,d,150,Subject8,1,2019-10-16_10h06.46.723,MentalRotationFinal,3.1.2,60
733,33,d,0,7.279999971,1,0,100,13,1,99,i6_100.jpg,s,100,Subject8,1,2019-10-16_10h06.46.723,MentalRotationFinal,3.1.2,60
734,34,s,1,5.339999914,1,0,100,11,1,99,i5_100.jpg,s,100,Subject8,1,2019-10-16_10h06.46.723,MentalRotationFinal,3.1.2,60
735,35,d,1,3.536000013,1,0,100,91,1,99,i42_100_R.jpg,d,100,Subject8,1,2019-10-16_10h06.46.723,MentalRotationFinal,3.1.2,60
736,36,s,1,2.108999968,1,0,100,47,1,99,i22_50.jpg,s,50,Subject8,1,2019-10-16_10h06.46.723,MentalRotationFinal,3.1.2,60
737,37,d,1,4.320000172,1,0,100,80,1,99,i37_100_R.jpg,d,100,Subject8,1,2019-10-16_10h06.46.723,MentalRotationFinal,3.1.2,60
738,38,s,1,1.330000162,1,0,100,29,1,99,i14_0.jpg,s,0,Subject8,1,2019-10-16_10h06.46.723,MentalRotationFinal,3.1.2,60
739,39,d,1,5.688999891,1,0,100,52,1,99,i24_150_R.jpg,d,150,Subject8,1,2019-10-16_10h06.46.723,MentalRotationFinal,3.1.2,60
740,40,s,1,2.173999786,1,0,100,45,1,99,i21_50.jpg,s,50,Subject8,1,2019-10-16_10h06.46.723,MentalRotationFinal,3.1.2,60
741,41,d,1,1.892999887,1,0,100,48,1,99,i22_150_R.jpg,d,150,Subject8,1,2019-10-16_10h06.46.723,MentalRotationFinal,3.1.2,60
742,42,d,1,2.638999939,1,0,100,82,1,99,i38_100_R.jpg,d,100,Subject8,1,2019-10-16_10h06.46.723,MentalRotationFinal,3.1.2,60
743,43,d,1,1.648000002,1,0,100,32,1,99,i15_50_R.jpg,d,50,Subject8,1,2019-10-16_10h06.46.723,MentalRotationFinal,3.1.2,60
744,44,d,1,3.115999937,1,0,100,67,1,99,i31_100_R.jpg,d,100,Subject8,1,2019-10-16_10h06.46.723,MentalRotationFinal,3.1.2,60
745,45,s,1,1.164000034,1,0,100,0,1,99,i1_0.jpg,s,0,Subject8,1,2019-10-16_10h06.46.723,MentalRotationFinal,3.1.2,60
746,46,s,1,4.470999956,1,0,100,66,1,99,i30_150.jpg,s,150,Subject8,1,2019-10-16_10h06.46.723,MentalRotationFinal,3.1.2,60
747,47,d,1,1.836999893,1,0,100,3,1,99,i2_50_R.jpg,d,50,Subject8,1,2019-10-16_10h06.46.723,MentalRotationFinal,3.1.2,60
748,48,s,1,4.2620000839999985,1,0,100,72,1,99,i33_150.jpg,s,150,Subject8,1,2019-10-16_10h06.46.723,MentalRotationFinal,3.1.2,60
749,49,d,1,3.42599988,1,0,100,42,1,99,i19_150_R.jpg,d,150,Subject8,1,2019-10-16_10h06.46.723,MentalRotationFinal,3.1.2,60
750,50,s,1,4.480999947,1,0,100,56,1,99,i26_50.jpg,s,50,Subject8,1,2019-10-16_10h06.46.723,MentalRotationFinal,3.1.2,60
751,51,s,1,1.336000204,1,0,100,53,1,99,i25_0.jpg,s,0,Subject8,1,2019-10-16_10h06.46.723,MentalRotationFinal,3.1.2,60
752,52,s,1,3.4939999580000003,1,0,100,74,1,99,i34_150.jpg,s,150,Subject8,1,2019-10-16_10h06.46.723,MentalRotationFinal,3.1.2,60
753,53,s,1,2.944999933,1,0,100,6,1,99,i3_100.jpg,s,100,Subject8,1,2019-10-16_10h06.46.723,MentalRotationFinal,3.1.2,60
754,54,d,1,3.684999943,1,0,100,76,1,99,i35_100_R.jpg,d,100,Subject8,1,2019-10-16_10h06.46.723,MentalRotationFinal,3.1.2,60
755,55,s,1,4.029000044,1,0,100,68,1,99,i31_150.jpg,s,150,Subject8,1,2019-10-16_10h06.46.723,MentalRotationFinal,3.1.2,60
756,56,d,1,2.601999998,1,0,100,96,1,99,i45_100_R.jpg,d,100,Subject8,1,2019-10-16_10h06.46.723,MentalRotationFinal,3.1.2,60
757,57,d,1,7.244999886,1,0,100,21,1,99,i10_50_R.jpg,d,50,Subject8,1,2019-10-16_10h06.46.723,MentalRotationFinal,3.1.2,60
758,58,s,1,2.678000212,1,0,100,15,1,99,i7_100.jpg,s,100,Subject8,1,2019-10-16_10h06.46.723,MentalRotationFinal,3.1.2,60
759,59,d,1,2.088999987,1,0,100,25,1,99,i12_50_R.jpg,d,50,Subject8,1,2019-10-16_10h06.46.723,MentalRotationFinal,3.1.2,60
760,60,d,1,3.836999893,1,0,100,14,1,99,i7_50_R.jpg,d,50,Subject8,1,2019-10-16_10h06.46.723,MentalRotationFinal,3.1.2,60
761,61,d,1,7.850000143,1,0,100,85,1,99,i39_100_R.jpg,d,100,Subject8,1,2019-10-16_10h06.46.723,MentalRotationFinal,3.1.2,60
762,62,s,1,3.792999983,1,0,100,70,1,99,i32_150.jpg,s,150,Subject8,1,2019-10-16_10h06.46.723,MentalRotationFinal,3.1.2,60
763,63,s,1,2.305000067,1,0,100,20,1,99,i9_100.jpg,s,100,Subject8,1,2019-10-16_10h06.46.723,MentalRotationFinal,3.1.2,60
764,64,d,1,3.404000044,1,0,100,33,1,99,i15_150_R.jpg,d,150,Subject8,1,2019-10-16_10h06.46.723,MentalRotationFinal,3.1.2,60
765,65,d,1,1.821000099,1,0,100,1,1,99,i1_50_R.jpg,d,50,Subject8,1,2019-10-16_10h06.46.723,MentalRotationFinal,3.1.2,60
766,66,d,1,3.489000082,1,0,100,73,1,99,i34_100_R.jpg,d,100,Subject8,1,2019-10-16_10h06.46.723,MentalRotationFinal,3.1.2,60
767,67,s,1,6.182999849,1,0,100,79,1,99,i36_150.jpg,s,150,Subject8,1,2019-10-16_10h06.46.723,MentalRotationFinal,3.1.2,60
768,68,s,1,3.614000082,1,0,100,51,1,99,i24_50.jpg,s,50,Subject8,1,2019-10-16_10h06.46.723,MentalRotationFinal,3.1.2,60
769,69,s,1,1.855999947,1,0,100,34,1,99,i16_50.jpg,s,50,Subject8,1,2019-10-16_10h06.46.723,MentalRotationFinal,3.1.2,60
770,70,d,1,5.555000067000001,1,0,100,87,1,99,i40_100_R.jpg,d,100,Subject8,1,2019-10-16_10h06.46.723,MentalRotationFinal,3.1.2,60
771,71,d,1,2.6940000060000004,1,0,100,50,1,99,i23_150_R.jpg,d,150,Subject8,1,2019-10-16_10h06.46.723,MentalRotationFinal,3.1.2,60
772,72,d,1,7.438000202,1,0,100,57,1,99,i26_150_R.jpg,d,150,Subject8,1,2019-10-16_10h06.46.723,MentalRotationFinal,3.1.2,60
773,73,s,1,2.773999929,1,0,100,64,1,99,i29_150.jpg,s,150,Subject8,1,2019-10-16_10h06.46.723,MentalRotationFinal,3.1.2,60
774,74,d,1,4.05700016,1,0,100,23,1,99,i11_50_R.jpg,d,50,Subject8,1,2019-10-16_10h06.46.723,MentalRotationFinal,3.1.2,60
775,75,s,1,1.878000021,1,0,100,38,1,99,i18_50.jpg,s,50,Subject8,1,2019-10-16_10h06.46.723,MentalRotationFinal,3.1.2,60
776,76,s,1,2.409999847,1,0,100,49,1,99,i23_50.jpg,s,50,Subject8,1,2019-10-16_10h06.46.723,MentalRotationFinal,3.1.2,60
777,77,s,1,1.496000051,1,0,100,75,1,99,i35_0.jpg,s,0,Subject8,1,2019-10-16_10h06.46.723,MentalRotationFinal,3.1.2,60
778,78,s,1,2.9270000460000003,1,0,100,24,1,99,i11_100.jpg,s,100,Subject8,1,2019-10-16_10h06.46.723,MentalRotationFinal,3.1.2,60
779,79,s,1,0.985000134,1,0,100,40,1,99,i19_0.jpg,s,0,Subject8,1,2019-10-16_10h06.46.723,MentalRotationFinal,3.1.2,60
780,80,d,1,2.048000097,1,0,100,93,1,99,i43_100_R.jpg,d,100,Subject8,1,2019-10-16_10h06.46.723,MentalRotationFinal,3.1.2,60
