,Unnamed: 0,signal_present,signal_type,trial_num,button_position,subject_number,responses,rt,correct_resp,sdt-amk1048
357,157.0,0.0,0.0,157.0,left,fj542,0.0,813.157,1.0,
358,158.0,0.0,0.0,158.0,left,fj542,0.0,1074.438,1.0,
359,159.0,1.0,25.0,159.0,left,fj542,1.0,2157.962,1.0,
360,160.0,1.0,15.0,160.0,left,fj542,1.0,1745.781,1.0,
361,161.0,0.0,0.0,161.0,left,fj542,0.0,957.689,1.0,
362,162.0,1.0,60.0,162.0,left,fj542,1.0,1167.718,1.0,
363,163.0,0.0,0.0,163.0,left,fj542,0.0,1033.766,1.0,
364,164.0,1.0,60.0,164.0,left,fj542,1.0,1748.4789999999998,1.0,
365,165.0,0.0,0.0,165.0,left,fj542,0.0,2833.139,1.0,
366,166.0,1.0,10.0,166.0,left,fj542,0.0,1254.1180000000002,0.0,
367,167.0,0.0,0.0,167.0,left,fj542,0.0,1278.184,1.0,
368,168.0,0.0,0.0,168.0,left,fj542,0.0,1025.118,1.0,
369,169.0,1.0,15.0,169.0,left,fj542,1.0,1286.9679999999998,1.0,
370,170.0,0.0,0.0,170.0,left,fj542,0.0,741.423,1.0,
371,171.0,0.0,0.0,171.0,left,fj542,0.0,768.143,1.0,
372,172.0,0.0,0.0,172.0,left,fj542,0.0,628.751,1.0,
373,173.0,0.0,0.0,173.0,left,fj542,0.0,673.548,1.0,
374,174.0,1.0,60.0,174.0,left,fj542,1.0,1103.038,1.0,
375,175.0,0.0,0.0,175.0,left,fj542,0.0,1376.8819999999998,1.0,
376,176.0,0.0,0.0,176.0,left,fj542,0.0,733.3420000000001,1.0,
377,177.0,1.0,15.0,177.0,left,fj542,0.0,888.138,0.0,
378,178.0,0.0,0.0,178.0,left,fj542,0.0,717.832,1.0,
379,179.0,1.0,25.0,179.0,left,fj542,1.0,1807.929,1.0,
380,180.0,1.0,25.0,180.0,left,fj542,1.0,1890.167,1.0,
381,181.0,1.0,15.0,181.0,left,fj542,0.0,649.926,0.0,
382,182.0,1.0,10.0,182.0,left,fj542,0.0,1154.257,0.0,
383,183.0,0.0,0.0,183.0,left,fj542,0.0,751.809,1.0,
384,184.0,0.0,0.0,184.0,left,fj542,0.0,714.589,1.0,
385,185.0,1.0,15.0,185.0,left,fj542,1.0,1510.662,1.0,
386,186.0,1.0,10.0,186.0,left,fj542,0.0,779.156,0.0,
387,187.0,1.0,60.0,187.0,left,fj542,1.0,1273.497,1.0,
388,188.0,1.0,15.0,188.0,left,fj542,1.0,890.3839999999999,1.0,
389,189.0,0.0,0.0,189.0,left,fj542,0.0,1023.565,1.0,
390,190.0,0.0,0.0,190.0,left,fj542,0.0,761.707,1.0,
391,191.0,1.0,10.0,191.0,left,fj542,0.0,670.4069999999999,0.0,
392,192.0,1.0,10.0,192.0,left,fj542,0.0,1115.263,0.0,
393,193.0,1.0,15.0,193.0,left,fj542,0.0,5.913,0.0,
394,194.0,1.0,60.0,194.0,left,fj542,1.0,1384.799,1.0,
395,195.0,1.0,15.0,195.0,left,fj542,0.0,1621.63,0.0,
396,196.0,0.0,0.0,196.0,left,fj542,0.0,1656.278,1.0,
397,197.0,1.0,60.0,197.0,left,fj542,1.0,1385.2530000000002,1.0,
398,198.0,1.0,15.0,198.0,left,fj542,1.0,1175.838,1.0,
399,199.0,1.0,25.0,199.0,left,fj542,1.0,2244.393,1.0,
400,0.0,1.0,60.0,0.0,left,js10811,1.0,9117.616,1.0,
401,1.0,1.0,10.0,1.0,left,js10811,1.0,14331.649,1.0,
402,2.0,1.0,10.0,2.0,left,js10811,0.0,2605.318,0.0,
403,3.0,1.0,15.0,3.0,left,js10811,0.0,9748.307,0.0,
404,4.0,0.0,0.0,4.0,left,js10811,0.0,5440.286,1.0,
405,5.0,1.0,60.0,5.0,left,js10811,1.0,2744.544,1.0,
406,6.0,0.0,0.0,6.0,left,js10811,0.0,1696.466,1.0,
407,7.0,1.0,60.0,7.0,left,js10811,1.0,1262.61,1.0,
408,8.0,1.0,25.0,8.0,left,js10811,1.0,2669.111,1.0,
409,9.0,1.0,15.0,9.0,left,js10811,1.0,4369.593,1.0,
410,10.0,0.0,0.0,10.0,left,js10811,0.0,2293.694,1.0,
411,11.0,0.0,0.0,11.0,left,js10811,0.0,1961.266,1.0,
412,12.0,0.0,0.0,12.0,left,js10811,0.0,2251.413,1.0,
413,13.0,0.0,0.0,13.0,left,js10811,0.0,1684.975,1.0,
414,14.0,1.0,15.0,14.0,left,js10811,0.0,15438.705,0.0,
415,15.0,1.0,10.0,15.0,left,js10811,0.0,2713.444,0.0,
416,16.0,0.0,0.0,16.0,left,js10811,0.0,2316.807,1.0,
417,17.0,0.0,0.0,17.0,left,js10811,0.0,4397.057,1.0,
418,18.0,0.0,0.0,18.0,left,js10811,0.0,3144.0,1.0,
419,19.0,0.0,0.0,19.0,left,js10811,0.0,1439.237,1.0,
420,20.0,1.0,25.0,20.0,left,js10811,0.0,14022.44,0.0,
421,21.0,0.0,0.0,21.0,left,js10811,0.0,1389.561,1.0,
422,22.0,0.0,0.0,22.0,left,js10811,0.0,1523.054,1.0,
423,23.0,1.0,60.0,23.0,left,js10811,1.0,1495.614,1.0,
424,24.0,1.0,60.0,24.0,left,js10811,1.0,1276.909,1.0,
425,25.0,0.0,0.0,25.0,left,js10811,0.0,1673.454,1.0,
426,26.0,1.0,60.0,26.0,left,js10811,1.0,1850.594,1.0,
427,27.0,1.0,10.0,27.0,left,js10811,0.0,7740.216,0.0,
428,28.0,1.0,60.0,28.0,left,js10811,1.0,1337.169,1.0,
429,29.0,0.0,0.0,29.0,left,js10811,0.0,2467.683,1.0,
430,30.0,1.0,15.0,30.0,left,js10811,0.0,2303.638,0.0,
431,31.0,1.0,25.0,31.0,left,js10811,1.0,2715.91,1.0,
432,32.0,0.0,0.0,32.0,left,js10811,0.0,1453.779,1.0,
433,33.0,0.0,0.0,33.0,left,js10811,0.0,1994.684,1.0,
434,34.0,0.0,0.0,34.0,left,js10811,0.0,1166.001,1.0,
435,35.0,1.0,60.0,35.0,left,js10811,1.0,6842.107999999999,1.0,
436,36.0,1.0,25.0,36.0,left,js10811,1.0,5979.409000000001,1.0,
437,37.0,1.0,25.0,37.0,left,js10811,1.0,2999.2960000000003,1.0,
438,38.0,0.0,0.0,38.0,left,js10811,0.0,2267.638,1.0,
439,39.0,1.0,10.0,39.0,left,js10811,0.0,556.682,0.0,
440,40.0,0.0,0.0,40.0,left,js10811,0.0,1856.332,1.0,
441,41.0,1.0,25.0,41.0,left,js10811,1.0,6364.643,1.0,
442,42.0,1.0,25.0,42.0,left,js10811,0.0,1798.453,0.0,
443,43.0,1.0,60.0,43.0,left,js10811,1.0,1743.329,1.0,
444,44.0,1.0,10.0,44.0,left,js10811,0.0,1932.362,0.0,
445,45.0,1.0,25.0,45.0,left,js10811,0.0,1666.16,0.0,
446,46.0,1.0,25.0,46.0,left,js10811,0.0,3719.571,0.0,
447,47.0,0.0,0.0,47.0,left,js10811,0.0,1368.083,1.0,
448,48.0,0.0,0.0,48.0,left,js10811,0.0,1080.123,1.0,
449,49.0,0.0,0.0,49.0,left,js10811,0.0,2291.884,1.0,
450,50.0,1.0,10.0,50.0,left,js10811,0.0,1073.419,0.0,
451,51.0,1.0,25.0,51.0,left,js10811,0.0,6195.251,0.0,
452,52.0,0.0,0.0,52.0,left,js10811,0.0,1241.685,1.0,
453,53.0,0.0,0.0,53.0,left,js10811,0.0,1298.936,1.0,
454,54.0,1.0,25.0,54.0,left,js10811,1.0,4005.435,1.0,
455,55.0,0.0,0.0,55.0,left,js10811,0.0,3830.413,1.0,
456,56.0,0.0,0.0,56.0,left,js10811,0.0,1691.681,1.0,
457,57.0,0.0,0.0,57.0,left,js10811,0.0,1269.362,1.0,
458,58.0,0.0,0.0,58.0,left,js10811,0.0,7853.902,1.0,
459,59.0,1.0,25.0,59.0,left,js10811,0.0,1489.6370000000002,0.0,
460,60.0,1.0,10.0,60.0,left,js10811,0.0,1615.263,0.0,
461,61.0,1.0,15.0,61.0,left,js10811,0.0,2748.116,0.0,
462,62.0,1.0,15.0,62.0,left,js10811,0.0,1504.076,0.0,
463,63.0,1.0,15.0,63.0,left,js10811,0.0,3803.467,0.0,
464,64.0,0.0,0.0,64.0,left,js10811,0.0,4717.557,1.0,
465,65.0,1.0,10.0,65.0,left,js10811,0.0,4724.085999999999,0.0,
466,66.0,0.0,0.0,66.0,left,js10811,0.0,2005.245,1.0,
467,67.0,0.0,0.0,67.0,left,js10811,0.0,2752.052,1.0,
468,68.0,1.0,60.0,68.0,left,js10811,1.0,2275.549,1.0,
469,69.0,0.0,0.0,69.0,left,js10811,0.0,3167.9460000000004,1.0,
470,70.0,1.0,60.0,70.0,left,js10811,1.0,5733.609,1.0,
471,71.0,0.0,0.0,71.0,left,js10811,0.0,1501.648,1.0,
472,72.0,0.0,0.0,72.0,left,js10811,0.0,3995.012,1.0,
473,73.0,0.0,0.0,73.0,left,js10811,0.0,1188.7289999999998,1.0,
474,74.0,1.0,10.0,74.0,left,js10811,0.0,3110.856,0.0,
475,75.0,1.0,15.0,75.0,left,js10811,0.0,4467.237,0.0,
476,76.0,1.0,10.0,76.0,left,js10811,0.0,1266.0739999999998,0.0,
477,77.0,0.0,0.0,77.0,left,js10811,0.0,2542.344,1.0,
478,78.0,0.0,0.0,78.0,left,js10811,0.0,1363.749,1.0,
479,79.0,1.0,25.0,79.0,left,js10811,0.0,1958.15,0.0,
480,80.0,0.0,0.0,80.0,left,js10811,0.0,1789.879,1.0,
481,81.0,1.0,60.0,81.0,left,js10811,1.0,2313.48,1.0,
482,82.0,0.0,0.0,82.0,left,js10811,0.0,1786.926,1.0,
483,83.0,0.0,0.0,83.0,left,js10811,0.0,8161.383000000001,1.0,
484,84.0,0.0,0.0,84.0,left,js10811,0.0,2387.119,1.0,
485,85.0,0.0,0.0,85.0,left,js10811,0.0,3124.519,1.0,
486,86.0,1.0,15.0,86.0,left,js10811,0.0,5176.333,0.0,
487,87.0,1.0,25.0,87.0,left,js10811,0.0,3047.127,0.0,
488,88.0,1.0,10.0,88.0,left,js10811,0.0,6134.308,0.0,
489,89.0,1.0,60.0,89.0,left,js10811,1.0,2041.4310000000005,1.0,
490,90.0,0.0,0.0,90.0,left,js10811,0.0,2311.119,1.0,
491,91.0,0.0,0.0,91.0,left,js10811,0.0,2728.2470000000003,1.0,
492,92.0,0.0,0.0,92.0,left,js10811,0.0,1462.974,1.0,
493,93.0,1.0,25.0,93.0,left,js10811,0.0,6888.439,0.0,
494,94.0,1.0,60.0,94.0,left,js10811,1.0,1557.842,1.0,
495,95.0,1.0,10.0,95.0,left,js10811,0.0,2055.576,0.0,
496,96.0,0.0,0.0,96.0,left,js10811,0.0,1329.939,1.0,
497,97.0,0.0,0.0,97.0,left,js10811,0.0,2637.32,1.0,
498,98.0,0.0,0.0,98.0,left,js10811,0.0,3898.842,1.0,
499,99.0,0.0,0.0,99.0,left,js10811,0.0,5972.185,1.0,
500,100.0,0.0,0.0,100.0,left,js10811,0.0,4244.002,1.0,
501,101.0,0.0,0.0,101.0,left,js10811,0.0,5886.184,1.0,
502,102.0,1.0,25.0,102.0,left,js10811,0.0,1522.365,0.0,
503,103.0,0.0,0.0,103.0,left,js10811,0.0,1561.359,1.0,
504,104.0,1.0,10.0,104.0,left,js10811,0.0,2509.943,0.0,
505,105.0,1.0,15.0,105.0,left,js10811,0.0,3069.509,0.0,
506,106.0,1.0,15.0,106.0,left,js10811,0.0,5033.819,0.0,
507,107.0,0.0,0.0,107.0,left,js10811,0.0,4137.63,1.0,
508,108.0,1.0,15.0,108.0,left,js10811,0.0,1834.889,0.0,
509,109.0,0.0,0.0,109.0,left,js10811,0.0,2858.578,1.0,
510,110.0,0.0,0.0,110.0,left,js10811,0.0,30427.389000000003,1.0,
511,111.0,1.0,10.0,111.0,left,js10811,0.0,1418.218,0.0,
512,112.0,0.0,0.0,112.0,left,js10811,0.0,786.785,1.0,
513,113.0,0.0,0.0,113.0,left,js10811,0.0,6890.996999999999,1.0,
514,114.0,0.0,0.0,114.0,left,js10811,0.0,1450.4109999999998,1.0,
515,115.0,0.0,0.0,115.0,left,js10811,0.0,4189.835999999999,1.0,
516,116.0,0.0,0.0,116.0,left,js10811,0.0,1162.829,1.0,
517,117.0,1.0,25.0,117.0,left,js10811,1.0,1550.544,1.0,
518,118.0,0.0,0.0,118.0,left,js10811,0.0,1602.446,1.0,
519,119.0,1.0,60.0,119.0,left,js10811,1.0,2927.5730000000003,1.0,
520,120.0,0.0,0.0,120.0,left,js10811,0.0,1786.435,1.0,
521,121.0,0.0,0.0,121.0,left,js10811,0.0,2626.415,1.0,
522,122.0,1.0,25.0,122.0,left,js10811,0.0,5250.329,0.0,
523,123.0,0.0,0.0,123.0,left,js10811,1.0,74157.488,0.0,
524,124.0,1.0,60.0,124.0,left,js10811,1.0,3417.751,1.0,
525,125.0,0.0,0.0,125.0,left,js10811,0.0,20303.021,1.0,
526,126.0,1.0,10.0,126.0,left,js10811,0.0,10246.303,0.0,
527,127.0,1.0,15.0,127.0,left,js10811,0.0,2366.982,0.0,
528,128.0,0.0,0.0,128.0,left,js10811,0.0,1198.059,1.0,
529,129.0,0.0,0.0,129.0,left,js10811,0.0,8997.916,1.0,
530,130.0,0.0,0.0,130.0,left,js10811,0.0,5597.944,1.0,
531,131.0,1.0,25.0,131.0,left,js10811,0.0,2447.724,0.0,
532,132.0,1.0,60.0,132.0,left,js10811,1.0,1901.762,1.0,
533,133.0,1.0,25.0,133.0,left,js10811,1.0,1813.591,1.0,
534,134.0,0.0,0.0,134.0,left,js10811,0.0,1639.913,1.0,
535,135.0,1.0,60.0,135.0,left,js10811,1.0,1791.292,1.0,
536,136.0,0.0,0.0,136.0,left,js10811,0.0,3547.4480000000003,1.0,
537,137.0,1.0,10.0,137.0,left,js10811,0.0,1463.788,0.0,
538,138.0,0.0,0.0,138.0,left,js10811,0.0,1416.746,1.0,
539,139.0,1.0,15.0,139.0,left,js10811,0.0,1034.623,0.0,
540,140.0,0.0,0.0,140.0,left,js10811,0.0,1446.588,1.0,
541,141.0,0.0,0.0,141.0,left,js10811,0.0,827.741,1.0,
542,142.0,0.0,0.0,142.0,left,js10811,0.0,1343.948,1.0,
543,143.0,0.0,0.0,143.0,left,js10811,0.0,1121.789,1.0,
544,144.0,0.0,0.0,144.0,left,js10811,0.0,1166.6049999999998,1.0,
545,145.0,0.0,0.0,145.0,left,js10811,0.0,1163.354,1.0,
546,146.0,0.0,0.0,146.0,left,js10811,0.0,791.264,1.0,
547,147.0,0.0,0.0,147.0,left,js10811,0.0,2762.124,1.0,
548,148.0,1.0,10.0,148.0,left,js10811,0.0,1168.407,0.0,
549,149.0,1.0,15.0,149.0,left,js10811,0.0,967.825,0.0,
550,150.0,1.0,25.0,150.0,left,js10811,1.0,2144.404,1.0,
551,151.0,1.0,10.0,151.0,left,js10811,0.0,1912.394,0.0,
552,152.0,1.0,60.0,152.0,left,js10811,1.0,1881.623,1.0,
553,153.0,1.0,10.0,153.0,left,js10811,0.0,2675.862,0.0,
554,154.0,1.0,15.0,154.0,left,js10811,0.0,2108.569,0.0,
555,155.0,0.0,0.0,155.0,left,js10811,0.0,1399.687,1.0,
556,156.0,0.0,0.0,156.0,left,js10811,0.0,1237.9979999999998,1.0,
557,157.0,0.0,0.0,157.0,left,js10811,0.0,3766.708,1.0,
558,158.0,0.0,0.0,158.0,left,js10811,0.0,3985.748,1.0,
559,159.0,1.0,25.0,159.0,left,js10811,1.0,1685.4640000000002,1.0,
560,160.0,1.0,15.0,160.0,left,js10811,0.0,1307.56,0.0,
561,161.0,0.0,0.0,161.0,left,js10811,0.0,1374.029,1.0,
562,162.0,1.0,60.0,162.0,left,js10811,1.0,1649.144,1.0,
563,163.0,0.0,0.0,163.0,left,js10811,0.0,1961.177,1.0,
564,164.0,1.0,60.0,164.0,left,js10811,1.0,2053.236,1.0,
565,165.0,0.0,0.0,165.0,left,js10811,0.0,1454.6809999999998,1.0,
566,166.0,1.0,10.0,166.0,left,js10811,0.0,3844.058,0.0,
567,167.0,0.0,0.0,167.0,left,js10811,0.0,3147.3520000000003,1.0,
568,168.0,0.0,0.0,168.0,left,js10811,0.0,2705.898,1.0,
569,169.0,1.0,15.0,169.0,left,js10811,0.0,2570.116,0.0,
570,170.0,0.0,0.0,170.0,left,js10811,0.0,1138.083,1.0,
571,171.0,0.0,0.0,171.0,left,js10811,0.0,2221.551,1.0,
572,172.0,0.0,0.0,172.0,left,js10811,0.0,1340.054,1.0,
573,173.0,0.0,0.0,173.0,left,js10811,0.0,2069.666,1.0,
574,174.0,1.0,60.0,174.0,left,js10811,1.0,2004.868,1.0,
575,175.0,0.0,0.0,175.0,left,js10811,0.0,1510.433,1.0,
576,176.0,0.0,0.0,176.0,left,js10811,0.0,971.541,1.0,
577,177.0,1.0,15.0,177.0,left,js10811,0.0,2641.4,0.0,
578,178.0,0.0,0.0,178.0,left,js10811,0.0,1180.8339999999998,1.0,
579,179.0,1.0,25.0,179.0,left,js10811,0.0,1665.511,0.0,
580,180.0,1.0,25.0,180.0,left,js10811,0.0,782.953,0.0,
581,181.0,1.0,15.0,181.0,left,js10811,0.0,1047.617,0.0,
582,182.0,1.0,10.0,182.0,left,js10811,0.0,844.292,0.0,
583,183.0,0.0,0.0,183.0,left,js10811,0.0,738.5500000000001,1.0,
584,184.0,0.0,0.0,184.0,left,js10811,0.0,829.388,1.0,
585,185.0,1.0,15.0,185.0,left,js10811,1.0,2325.84,1.0,
586,186.0,1.0,10.0,186.0,left,js10811,0.0,968.927,0.0,
587,187.0,1.0,60.0,187.0,left,js10811,1.0,1838.595,1.0,
588,188.0,1.0,15.0,188.0,left,js10811,1.0,1666.841,1.0,
589,189.0,0.0,0.0,189.0,left,js10811,0.0,919.018,1.0,
590,190.0,0.0,0.0,190.0,left,js10811,0.0,849.792,1.0,
591,191.0,1.0,10.0,191.0,left,js10811,0.0,835.305,0.0,
592,192.0,1.0,10.0,192.0,left,js10811,0.0,732.463,0.0,
593,193.0,1.0,15.0,193.0,left,js10811,0.0,878.061,0.0,
594,194.0,1.0,60.0,194.0,left,js10811,1.0,1545.665,1.0,
595,195.0,1.0,15.0,195.0,left,js10811,0.0,848.2429999999999,0.0,
596,196.0,0.0,0.0,196.0,left,js10811,0.0,817.473,1.0,
597,197.0,1.0,60.0,197.0,left,js10811,1.0,2023.736,1.0,
598,198.0,1.0,15.0,198.0,left,js10811,0.0,1227.864,0.0,
599,199.0,1.0,25.0,199.0,left,js10811,0.0,1589.231,0.0,
600,0.0,1.0,60.0,0.0,left,ac8129,1.0,8797.11,1.0,
601,1.0,1.0,10.0,1.0,left,ac8129,1.0,8868.734,1.0,
602,2.0,1.0,10.0,2.0,left,ac8129,0.0,9870.706,0.0,
603,3.0,1.0,15.0,3.0,left,ac8129,0.0,3106.684,0.0,
604,4.0,0.0,0.0,4.0,left,ac8129,0.0,10270.811,1.0,
605,5.0,1.0,60.0,5.0,left,ac8129,1.0,1684.256,1.0,
606,6.0,0.0,0.0,6.0,left,ac8129,0.0,12852.273,1.0,
607,7.0,1.0,60.0,7.0,left,ac8129,1.0,1556.317,1.0,
608,8.0,1.0,25.0,8.0,left,ac8129,1.0,1239.347,1.0,
609,9.0,1.0,15.0,9.0,left,ac8129,1.0,4553.142,1.0,
610,10.0,0.0,0.0,10.0,left,ac8129,0.0,10208.619,1.0,
611,11.0,0.0,0.0,11.0,left,ac8129,0.0,3371.822,1.0,
612,12.0,0.0,0.0,12.0,left,ac8129,0.0,1354.3719999999998,1.0,
613,13.0,0.0,0.0,13.0,left,ac8129,0.0,2608.293,1.0,
614,14.0,1.0,15.0,14.0,left,ac8129,1.0,5279.784000000001,1.0,
615,15.0,1.0,10.0,15.0,left,ac8129,0.0,7564.911999999999,0.0,
616,16.0,0.0,0.0,16.0,left,ac8129,1.0,2853.62,0.0,
617,17.0,0.0,0.0,17.0,left,ac8129,0.0,5735.473,1.0,
618,18.0,0.0,0.0,18.0,left,ac8129,0.0,9251.489,1.0,
619,19.0,0.0,0.0,19.0,left,ac8129,0.0,4790.625999999999,1.0,
620,20.0,1.0,25.0,20.0,left,ac8129,1.0,1509.5510000000002,1.0,
621,21.0,0.0,0.0,21.0,left,ac8129,0.0,11863.64,1.0,
622,22.0,0.0,0.0,22.0,left,ac8129,0.0,1911.491,1.0,
623,23.0,1.0,60.0,23.0,left,ac8129,1.0,1247.622,1.0,
624,24.0,1.0,60.0,24.0,left,ac8129,1.0,1291.1950000000002,1.0,
625,25.0,0.0,0.0,25.0,left,ac8129,0.0,6322.262000000001,1.0,
626,26.0,1.0,60.0,26.0,left,ac8129,1.0,1095.283,1.0,
627,27.0,1.0,10.0,27.0,left,ac8129,1.0,2584.872,1.0,
628,28.0,1.0,60.0,28.0,left,ac8129,1.0,957.172,1.0,
629,29.0,0.0,0.0,29.0,left,ac8129,0.0,3423.6,1.0,
630,30.0,1.0,15.0,30.0,left,ac8129,0.0,2183.404,0.0,
631,31.0,1.0,25.0,31.0,left,ac8129,1.0,2273.431,1.0,
632,32.0,0.0,0.0,32.0,left,ac8129,0.0,12391.178,1.0,
633,33.0,0.0,0.0,33.0,left,ac8129,0.0,3008.758,1.0,
634,34.0,0.0,0.0,34.0,left,ac8129,0.0,2871.578,1.0,
635,35.0,1.0,60.0,35.0,left,ac8129,1.0,1427.441,1.0,
636,36.0,1.0,25.0,36.0,left,ac8129,1.0,4073.494,1.0,
637,37.0,1.0,25.0,37.0,left,ac8129,1.0,1058.158,1.0,
638,38.0,0.0,0.0,38.0,left,ac8129,0.0,2299.127,1.0,
639,39.0,1.0,10.0,39.0,left,ac8129,0.0,3251.318,0.0,
640,40.0,0.0,0.0,40.0,left,ac8129,0.0,10992.222,1.0,
641,41.0,1.0,25.0,41.0,left,ac8129,1.0,1939.64,1.0,
642,42.0,1.0,25.0,42.0,left,ac8129,1.0,7451.863,1.0,
643,43.0,1.0,60.0,43.0,left,ac8129,1.0,1337.8190000000002,1.0,
644,44.0,1.0,10.0,44.0,left,ac8129,1.0,5878.604,1.0,
645,45.0,1.0,25.0,45.0,left,ac8129,0.0,1889.462,0.0,
646,46.0,1.0,25.0,46.0,left,ac8129,1.0,1387.432,1.0,
647,47.0,0.0,0.0,47.0,left,ac8129,0.0,1207.924,1.0,
648,48.0,0.0,0.0,48.0,left,ac8129,0.0,1158.6,1.0,
649,49.0,0.0,0.0,49.0,left,ac8129,1.0,2823.262,0.0,
650,50.0,1.0,10.0,50.0,left,ac8129,0.0,2232.857,0.0,
651,51.0,1.0,25.0,51.0,left,ac8129,1.0,2251.1510000000003,1.0,
652,52.0,0.0,0.0,52.0,left,ac8129,0.0,2293.726,1.0,
653,53.0,0.0,0.0,53.0,left,ac8129,0.0,1341.164,1.0,
654,54.0,1.0,25.0,54.0,left,ac8129,0.0,930.823,0.0,
655,55.0,0.0,0.0,55.0,left,ac8129,1.0,28.061,0.0,
656,56.0,0.0,0.0,56.0,left,ac8129,1.0,8.708,0.0,
657,57.0,0.0,0.0,57.0,left,ac8129,0.0,1409.323,1.0,
658,58.0,0.0,0.0,58.0,left,ac8129,1.0,12800.628,0.0,
659,59.0,1.0,25.0,59.0,left,ac8129,1.0,1809.225,1.0,
660,60.0,1.0,10.0,60.0,left,ac8129,0.0,1007.963,0.0,
661,61.0,1.0,15.0,61.0,left,ac8129,0.0,1367.107,0.0,
662,62.0,1.0,15.0,62.0,left,ac8129,0.0,2314.911,0.0,
663,63.0,1.0,15.0,63.0,left,ac8129,0.0,1635.148,0.0,
664,64.0,0.0,0.0,64.0,left,ac8129,0.0,1789.649,1.0,
665,65.0,1.0,10.0,65.0,left,ac8129,0.0,2186.289,0.0,
666,66.0,0.0,0.0,66.0,left,ac8129,0.0,5452.406,1.0,
667,67.0,0.0,0.0,67.0,left,ac8129,0.0,1388.592,1.0,
668,68.0,1.0,60.0,68.0,left,ac8129,1.0,1395.411,1.0,
669,69.0,0.0,0.0,69.0,left,ac8129,0.0,5173.174999999999,1.0,
670,70.0,1.0,60.0,70.0,left,ac8129,1.0,1004.81,1.0,
671,71.0,0.0,0.0,71.0,left,ac8129,0.0,3421.763,1.0,
672,72.0,0.0,0.0,72.0,left,ac8129,0.0,1767.695,1.0,
673,73.0,0.0,0.0,73.0,left,ac8129,0.0,4340.229,1.0,
674,74.0,1.0,10.0,74.0,left,ac8129,0.0,2926.195,0.0,
675,75.0,1.0,15.0,75.0,left,ac8129,1.0,14447.913,1.0,
676,76.0,1.0,10.0,76.0,left,ac8129,0.0,2447.962,0.0,
677,77.0,0.0,0.0,77.0,left,ac8129,0.0,1367.106,1.0,
678,78.0,0.0,0.0,78.0,left,ac8129,0.0,9244.058,1.0,
679,79.0,1.0,25.0,79.0,left,ac8129,1.0,1628.967,1.0,
680,80.0,0.0,0.0,80.0,left,ac8129,0.0,7781.335,1.0,
681,81.0,1.0,60.0,81.0,left,ac8129,1.0,1731.5510000000002,1.0,
682,82.0,0.0,0.0,82.0,left,ac8129,0.0,2210.933,1.0,
683,83.0,0.0,0.0,83.0,left,ac8129,0.0,8124.544,1.0,
684,84.0,0.0,0.0,84.0,left,ac8129,0.0,9276.313,1.0,
685,85.0,0.0,0.0,85.0,left,ac8129,1.0,9356.718,0.0,
686,86.0,1.0,15.0,86.0,left,ac8129,1.0,1249.635,1.0,
687,87.0,1.0,25.0,87.0,left,ac8129,1.0,17733.956,1.0,
688,88.0,1.0,10.0,88.0,left,ac8129,0.0,12307.252,0.0,
689,89.0,1.0,60.0,89.0,left,ac8129,1.0,919.951,1.0,
690,90.0,0.0,0.0,90.0,left,ac8129,0.0,1632.0939999999998,1.0,
691,91.0,0.0,0.0,91.0,left,ac8129,0.0,2516.486,1.0,
692,92.0,0.0,0.0,92.0,left,ac8129,0.0,7225.388,1.0,
693,93.0,1.0,25.0,93.0,left,ac8129,1.0,1513.25,1.0,
694,94.0,1.0,60.0,94.0,left,ac8129,1.0,1247.665,1.0,
695,95.0,1.0,10.0,95.0,left,ac8129,0.0,1864.607,0.0,
696,96.0,0.0,0.0,96.0,left,ac8129,0.0,1892.728,1.0,
697,97.0,0.0,0.0,97.0,left,ac8129,0.0,1670.159,1.0,
698,98.0,0.0,0.0,98.0,left,ac8129,0.0,1985.126,1.0,
699,99.0,0.0,0.0,99.0,left,ac8129,0.0,1255.587,1.0,
700,100.0,0.0,0.0,100.0,left,ac8129,0.0,1417.248,1.0,
701,101.0,0.0,0.0,101.0,left,ac8129,0.0,8435.653999999999,1.0,
702,102.0,1.0,25.0,102.0,left,ac8129,1.0,1649.225,1.0,
703,103.0,0.0,0.0,103.0,left,ac8129,0.0,1933.972,1.0,
704,104.0,1.0,10.0,104.0,left,ac8129,0.0,18336.409,0.0,
705,105.0,1.0,15.0,105.0,left,ac8129,1.0,7955.443,1.0,
706,106.0,1.0,15.0,106.0,left,ac8129,0.0,1588.413,0.0,
707,107.0,0.0,0.0,107.0,left,ac8129,0.0,1786.153,1.0,
708,108.0,1.0,15.0,108.0,left,ac8129,0.0,3910.046,0.0,
709,109.0,0.0,0.0,109.0,left,ac8129,0.0,1702.768,1.0,
710,110.0,0.0,0.0,110.0,left,ac8129,0.0,1981.728,1.0,
711,111.0,1.0,10.0,111.0,left,ac8129,0.0,2877.012,0.0,
712,112.0,0.0,0.0,112.0,left,ac8129,0.0,106954.641,1.0,
713,113.0,0.0,0.0,113.0,left,ac8129,1.0,2853.428,0.0,
714,114.0,0.0,0.0,114.0,left,ac8129,1.0,1408.9910000000002,0.0,
715,115.0,0.0,0.0,115.0,left,ac8129,0.0,1282.57,1.0,
716,116.0,0.0,0.0,116.0,left,ac8129,0.0,1961.206,1.0,
